Date,Open,High,Low,Close,Adj Close,Volume
14/08/2009,1582.21,1594.46,1579.17,1591.41,1591.41,604400
17/08/2009,1588.73,1588.73,1541.74,1547.06,1547.06,593800
18/08/2009,1534.22,1560.73,1530.65,1550.24,1550.24,597400
19/08/2009,1555.03,1564.9,1545.93,1545.96,1545.96,520800
20/08/2009,1559.99,1577.08,1544.5,1576.39,1576.39,454200
21/08/2009,1582.61,1590.15,1564.45,1580.98,1580.98,513200
24/08/2009,1604.31,1614.05,1602.34,1612.22,1612.22,540200
25/08/2009,1603.03,1610.33,1596,1601.38,1601.38,460200
26/08/2009,1607.7,1615.05,1602.4,1614.12,1614.12,450400
27/08/2009,1608.83,1614.07,1590.98,1599.33,1599.33,425600
28/08/2009,1612.93,1616.29,1599.68,1607.94,1607.94,454600
31/08/2009,1607.61,1611.65,1580.28,1591.85,1591.85,442800
01/09/2009,1592.29,1624.34,1583.11,1623.06,1623.06,443400
02/09/2009,1598.66,1622.82,1592.48,1613.16,1613.16,560400
03/09/2009,1614.53,1620.06,1605.96,1613.53,1613.53,491600
04/09/2009,1623.07,1623.07,1597.2,1608.9,1608.9,593800
07/09/2009,1618.79,1619.98,1601.04,1608.57,1608.57,410400
08/09/2009,1616.48,1622.73,1610.91,1619.69,1619.69,522400
09/09/2009,1622.25,1622.81,1602.69,1607.77,1607.77,516600
10/09/2009,1615.71,1644.68,1613.76,1644.68,1644.68,580000
11/09/2009,1644.31,1653.77,1639.83,1651.7,1651.7,512600
14/09/2009,1653.17,1653.59,1628.96,1634.91,1634.91,428200
15/09/2009,1646.29,1654.92,1640.87,1653.4,1653.4,548200
16/09/2009,1660.43,1693.84,1660.43,1683.33,1683.33,567200
17/09/2009,1700.19,1704.88,1682.04,1695.47,1695.47,526600
18/09/2009,1695.17,1713.22,1691.64,1699.71,1699.71,499400
21/09/2009,1700.56,1709.34,1691.92,1695.5,1695.5,516800
22/09/2009,1701.96,1720.73,1701.57,1718.88,1718.88,447600
23/09/2009,1723.03,1723.17,1705.98,1711.47,1711.47,502600
24/09/2009,1706.19,1715.55,1680.96,1693.88,1693.88,420600
25/09/2009,1686.41,1691.71,1662.52,1691.48,1691.48,391200
28/09/2009,1678.57,1685.34,1668.97,1675.55,1675.55,351000
29/09/2009,1695.94,1696.71,1680.69,1690.05,1690.05,343400
30/09/2009,1688.6,1704.24,1665.9,1673.14,1673.14,369400
01/10/2009,1680.46,1685.01,1629.55,1644.63,1644.63,336800
05/10/2009,1622.1,1629.01,1603.71,1606.9,1606.9,318600
06/10/2009,1620.31,1626.02,1590.47,1598.44,1598.44,389800
07/10/2009,1619.07,1625.11,1598,1598,1598,410000
08/10/2009,1607.86,1615.46,1591.15,1615.46,1615.46,376400
09/10/2009,1622.12,1648.98,1614.61,1646.79,1646.79,439600
12/10/2009,1660.19,1661.37,1631.59,1639.81,1639.81,412600
13/10/2009,1634.49,1642.78,1614.46,1628.93,1628.93,418200
14/10/2009,1642.1,1653.22,1637.78,1649.09,1649.09,410200
15/10/2009,1661.69,1672.08,1653.33,1658.99,1658.99,372600
16/10/2009,1656.07,1667.49,1638.49,1640.36,1640.36,370200
19/10/2009,1633.34,1649.69,1614.85,1649.07,1649.07,278200
20/10/2009,1663.95,1665.65,1649.27,1659.15,1659.15,401200
21/10/2009,1649.81,1664.52,1645.56,1653.86,1653.86,365400
22/10/2009,1638.01,1650.03,1623.96,1630.33,1630.33,386000
23/10/2009,1643.62,1647.27,1633.11,1640.17,1640.17,330200
26/10/2009,1634.33,1663.03,1633.92,1657.11,1657.11,313400
27/10/2009,1646.76,1651.63,1637.15,1649.53,1649.53,334200
28/10/2009,1648.8,1652.46,1604.01,1609.71,1609.71,368800
29/10/2009,1584.52,1587.19,1564.41,1585.85,1585.85,371800
30/10/2009,1605.12,1605.12,1580.69,1580.69,1580.69,272000
02/11/2009,1543.24,1570.15,1543.24,1559.09,1559.09,288600
03/11/2009,1562.1,1565.01,1549.1,1549.92,1549.92,273800
04/11/2009,1556.02,1579.93,1550.73,1579.93,1579.93,266800
05/11/2009,1568.67,1571.8,1551.94,1552.24,1552.24,203600
06/11/2009,1577.64,1577.64,1565.48,1572.46,1572.46,253800
09/11/2009,1577.92,1592.1,1573.36,1576.79,1576.79,245600
10/11/2009,1595.33,1600.41,1580.03,1582.3,1582.3,276600
11/11/2009,1590.44,1594.82,1574.78,1594.82,1594.82,263000
12/11/2009,1598.55,1603.01,1572.72,1572.73,1572.73,281000
13/11/2009,1581.6,1587.07,1561.93,1571.99,1571.99,259200
16/11/2009,1577.63,1592.48,1566.83,1592.47,1592.47,244400
17/11/2009,1599.79,1602.67,1585.97,1585.98,1585.98,294800
18/11/2009,1595.88,1612.63,1594.86,1603.97,1603.97,279000
20/11/2009,1613.28,1624.9,1612.32,1620.6,1620.6,255200
23/11/2009,1623.8,1630.41,1611.73,1619.05,1619.05,254000
24/11/2009,1626.93,1627.11,1601.14,1606.42,1606.42,395200
25/11/2009,1608.83,1614.9,1599.08,1611.88,1611.88,284200
26/11/2009,1606.73,1621.21,1599.51,1599.52,1599.52,280600
27/11/2009,1574.56,1581.44,1519.4,1524.5,1524.5,388000
30/11/2009,1547.65,1566.51,1547.65,1555.6,1555.6,308200
01/12/2009,1550.35,1569.72,1541.09,1569.72,1569.72,302600
02/12/2009,1582.62,1597.12,1579.99,1591.63,1591.63,328000
03/12/2009,1597.31,1615,1594.5,1615,1615,277400
04/12/2009,1609.07,1629.8,1608.39,1624.76,1624.76,280400
07/12/2009,1633.3,1635.72,1625.44,1632.65,1632.65,265800
08/12/2009,1630.78,1638.22,1622.31,1627.78,1627.78,354200
09/12/2009,1615.65,1634.17,1609.81,1634.17,1634.17,353400
10/12/2009,1635.58,1652.73,1612.71,1652.73,1652.73,468800
11/12/2009,1650.57,1664.05,1641.54,1656.9,1656.9,437600
14/12/2009,1662.74,1664.85,1644.75,1664.77,1664.77,410600
15/12/2009,1659.77,1667.73,1657.85,1665.85,1665.85,364000
16/12/2009,1666.16,1670.1,1652.1,1664.24,1664.24,369200
17/12/2009,1663.65,1664.65,1647.66,1647.84,1647.84,375800
18/12/2009,1639.25,1651.02,1632.09,1647.04,1647.04,263400
21/12/2009,1646.32,1650.89,1637.23,1644.23,1644.23,285000
22/12/2009,1656.18,1658.1,1647.21,1655.54,1655.54,471000
23/12/2009,1661.44,1661.68,1654.87,1661.35,1661.35,370600
24/12/2009,1663.66,1687.08,1662.31,1682.34,1682.34,329600
28/12/2009,1695.19,1695.33,1679.56,1685.59,1685.59,388000
29/12/2009,1674.96,1683.05,1662.07,1672.48,1672.48,317200
30/12/2009,1670.19,1682.77,1661.11,1682.77,1682.77,326000
04/01/2010,1681.71,1696.14,1681.71,1696.14,1696.14,295600
05/01/2010,1701.62,1702.39,1686.45,1690.62,1690.62,407600
06/01/2010,1697.88,1706.89,1696.1,1705.32,1705.32,425400
07/01/2010,1702.92,1707.9,1683.45,1683.45,1683.45,461600
08/01/2010,1694.06,1695.26,1668.84,1695.26,1695.26,379200
11/01/2010,1700.79,1705.73,1694.12,1694.12,1694.12,405200
12/01/2010,1695.83,1701.16,1683.29,1698.64,1698.64,382800
13/01/2010,1683.51,1687.58,1671.11,1671.41,1671.41,360800
14/01/2010,1680.68,1692.78,1677.46,1685.77,1685.77,433200
15/01/2010,1694.65,1704.43,1686.12,1701.8,1701.8,414800
18/01/2010,1696.14,1716.62,1688.89,1711.78,1711.78,420000
19/01/2010,1719.41,1723.22,1706.73,1710.22,1710.22,383000
20/01/2010,1723.01,1723.01,1708.58,1714.38,1714.38,694800
21/01/2010,1700.53,1722.01,1695.18,1722.01,1722.01,542600
22/01/2010,1696.21,1706.09,1665.6,1684.35,1684.35,614200
25/01/2010,1662.77,1681.83,1660.58,1670.2,1670.2,584200
26/01/2010,1670.47,1671.66,1626.98,1637.34,1637.34,576400
27/01/2010,1641.88,1643.64,1620.55,1625.48,1625.48,446200
28/01/2010,1632.58,1649.46,1619.26,1642.43,1642.43,478800
29/01/2010,1621,1626.57,1595.39,1602.43,1602.43,473400
01/02/2010,1603.87,1611.99,1590.8,1606.44,1606.44,381800
02/02/2010,1618.6,1618.6,1591.24,1595.81,1595.81,434200
03/02/2010,1614.16,1618.86,1602.55,1615.02,1615.02,437400
04/02/2010,1615.48,1619.37,1607.87,1616.42,1616.42,396400
05/02/2010,1567.59,1575.16,1560.99,1567.12,1567.12,460200
08/02/2010,1565.24,1566.3,1548.78,1552.79,1552.79,445000
09/02/2010,1550.8,1571.96,1549.11,1570.49,1570.49,433400
10/02/2010,1578.83,1581.56,1565.79,1570.12,1570.12,435600
11/02/2010,1574.95,1600.41,1574.77,1597.81,1597.81,393000
12/02/2010,1595.95,1598.41,1577.89,1593.66,1593.66,291800
16/02/2010,1589.97,1608.86,1586.87,1601.05,1601.05,275000
17/02/2010,1619.04,1628.31,1618.27,1627.43,1627.43,383200
18/02/2010,1630.89,1631.71,1618.81,1621.19,1621.19,313600
19/02/2010,1611.09,1623.25,1592.92,1593.9,1593.9,345400
22/02/2010,1617.16,1630.51,1617.16,1627.1,1627.1,306800
23/02/2010,1626.75,1630.45,1616.04,1628.9,1628.9,351600
24/02/2010,1616.55,1618.46,1606.24,1612.83,1612.83,390000
25/02/2010,1620.25,1621.84,1582.22,1587.51,1587.51,402800
26/02/2010,1593.73,1596.55,1580.7,1594.58,1594.58,331200
02/03/2010,1612.43,1620.15,1608.97,1615.12,1615.12,414600
03/03/2010,1615.25,1622.63,1611.35,1622.44,1622.44,403000
04/03/2010,1625.35,1631.1,1612.47,1618.2,1618.2,382600
05/03/2010,1624.8,1634.57,1624.74,1634.57,1634.57,343800
08/03/2010,1653.54,1660.28,1649.67,1660.04,1660.04,367400
09/03/2010,1657.94,1661.26,1653.98,1660.83,1660.83,634400
10/03/2010,1662,1662.88,1653.69,1662.24,1662.24,499800
11/03/2010,1670.82,1672.48,1656.48,1656.62,1656.62,527000
12/03/2010,1666.59,1666.86,1653.03,1662.74,1662.74,368600
15/03/2010,1663.86,1667.44,1643.51,1649.5,1649.5,343200
16/03/2010,1654.52,1655.27,1642.86,1648.01,1648.01,512200
17/03/2010,1663.3,1682.86,1659.64,1682.86,1682.86,605200
18/03/2010,1679.21,1687.7,1675.1,1675.17,1675.17,433600
19/03/2010,1682.52,1687.68,1677.62,1686.11,1686.11,440400
22/03/2010,1678.51,1680.94,1664.88,1672.67,1672.67,346600
23/03/2010,1685.07,1689.46,1677.91,1681.82,1681.82,413400
24/03/2010,1693.56,1695.03,1678.07,1681.01,1681.01,370000
25/03/2010,1680.42,1688.39,1677.05,1688.39,1688.39,388400
26/03/2010,1683.96,1699.94,1680.91,1697.72,1697.72,396800
29/03/2010,1681.99,1699.81,1681.44,1691.99,1691.99,339000
30/03/2010,1705.51,1705.57,1693.83,1700.19,1700.19,319800
31/03/2010,1702.58,1704.81,1689.92,1692.85,1692.85,327200
01/04/2010,1695.3,1719.74,1695.3,1719.17,1719.17,295800
02/04/2010,1723.29,1725.39,1715.56,1723.49,1723.49,353400
05/04/2010,1728.27,1731,1711.16,1724.99,1724.99,423200
06/04/2010,1732.98,1732.98,1719.14,1726.09,1726.09,419600
07/04/2010,1725.31,1729.23,1722.19,1726.6,1726.6,399200
08/04/2010,1722.13,1733.78,1719.51,1733.78,1733.78,361800
09/04/2010,1735,1737.45,1710.11,1724.47,1724.47,451800
12/04/2010,1730.37,1733.3,1707.92,1710.3,1710.3,415200
13/04/2010,1714.96,1716.09,1699.58,1710.59,1710.59,368200
14/04/2010,1720.42,1735.33,1720.42,1735.33,1735.33,431000
15/04/2010,1745.52,1747.38,1729.59,1743.91,1743.91,464200
16/04/2010,1742.24,1743.65,1723.28,1734.49,1734.49,380800
19/04/2010,1708.39,1720.03,1700.69,1705.3,1705.3,367200
20/04/2010,1715.83,1721.36,1710.18,1718.03,1718.03,521600
21/04/2010,1730.37,1748.19,1729.77,1747.58,1747.58,532800
22/04/2010,1737.29,1740.04,1727.61,1739.52,1739.52,524800
23/04/2010,1747.92,1748.46,1732.88,1737.03,1737.03,460400
26/04/2010,1745.98,1757.76,1745.8,1752.2,1752.2,419600
27/04/2010,1748.84,1756.15,1742.27,1749.55,1749.55,432200
28/04/2010,1716.17,1733.91,1714.53,1733.91,1733.91,398800
29/04/2010,1738.77,1738.77,1720.67,1728.42,1728.42,443800
30/04/2010,1742.32,1749.69,1739.81,1741.56,1741.56,411400
03/05/2010,1735.68,1740.15,1709.81,1721.21,1721.21,413600
04/05/2010,1730.57,1734.47,1714.17,1718.75,1718.75,380600
06/05/2010,1679.79,1689.16,1674.11,1684.71,1684.71,448200
07/05/2010,1632.45,1658.3,1625.83,1647.5,1647.5,455400
10/05/2010,1661.61,1679.58,1654.41,1677.63,1677.63,382600
11/05/2010,1692.4,1692.4,1661.71,1670.24,1670.24,455000
12/05/2010,1678.79,1680.16,1657.67,1663.03,1663.03,451200
13/05/2010,1683.76,1700,1682.91,1694.58,1694.58,398000
14/05/2010,1685.75,1699.59,1677.44,1695.63,1695.63,432200
17/05/2010,1668.57,1673.01,1644.71,1651.51,1651.51,401400
18/05/2010,1662.31,1663.15,1629.35,1643.24,1643.24,491800
19/05/2010,1621.32,1630.31,1601.54,1630.08,1630.08,417000
20/05/2010,1624.17,1640.47,1591.93,1600.18,1600.18,357600
24/05/2010,1589.83,1612.91,1585.62,1604.93,1604.93,270000
25/05/2010,1585.17,1585.6,1532.68,1560.83,1560.83,474400
26/05/2010,1575.29,1582.12,1549.65,1582.12,1582.12,357600
27/05/2010,1565.59,1611.59,1565.4,1607.5,1607.5,356400
28/05/2010,1630.14,1630.18,1606.76,1622.78,1622.78,313600
31/05/2010,1625.08,1641.25,1621.09,1641.25,1641.25,297800
01/06/2010,1634.55,1643.08,1623.4,1630.4,1630.4,313400
03/06/2010,1643.74,1663.67,1641.77,1661.84,1661.84,308000
04/06/2010,1660.99,1670.94,1658.52,1664.13,1664.13,285400
07/06/2010,1628.06,1638.88,1618.57,1637.97,1637.97,300200
08/06/2010,1635.01,1656.37,1630.43,1651.48,1651.48,279800
09/06/2010,1653.12,1655.61,1638.38,1647.22,1647.22,314400
10/06/2010,1651.92,1662.32,1643.71,1651.7,1651.7,305800
11/06/2010,1674.61,1681.7,1662.75,1675.34,1675.34,367000
14/06/2010,1683.29,1698.21,1681.95,1690.6,1690.6,372200
15/06/2010,1687.85,1696.74,1684.52,1690.03,1690.03,346400
17/06/2010,1707.29,1711.48,1701.28,1707.92,1707.92,368400
18/06/2010,1710.4,1712.35,1701.92,1711.95,1711.95,292800
21/06/2010,1728.37,1741.48,1723.77,1739.68,1739.68,390600
22/06/2010,1727.96,1734.42,1723.96,1731.48,1731.48,402600
23/06/2010,1722.52,1731.78,1721.41,1725.82,1725.82,370800
24/06/2010,1724.85,1739.87,1721.72,1739.87,1739.87,313000
25/06/2010,1721.53,1733.7,1719.08,1729.84,1729.84,302600
28/06/2010,1734.53,1735.27,1726.25,1732.03,1732.03,346600
29/06/2010,1735.31,1739.97,1703.47,1707.76,1707.76,380200
30/06/2010,1678.54,1699.55,1675.47,1698.29,1698.29,340600
01/07/2010,1687,1693.9,1664.54,1686.24,1686.24,327200
02/07/2010,1688.95,1693.75,1667.38,1671.82,1671.82,344600
05/07/2010,1675.43,1680.39,1664.22,1675.37,1675.37,355000
06/07/2010,1664.87,1684.94,1650.3,1684.94,1684.94,334000
07/07/2010,1685.77,1685.77,1668.61,1675.65,1675.65,343800
08/07/2010,1699.17,1702.65,1692.93,1698.64,1698.64,329800
09/07/2010,1708.72,1723.14,1697.61,1723.01,1723.01,471000
12/07/2010,1731.73,1734.05,1724.6,1734.05,1734.05,345200
13/07/2010,1737.92,1750.48,1732.85,1735.08,1735.08,411600
14/07/2010,1754.43,1764.81,1754.12,1758.01,1758.01,533600
15/07/2010,1754.71,1759.19,1748.98,1751.29,1751.29,392400
16/07/2010,1751.2,1754.28,1736.66,1738.45,1738.45,376000
19/07/2010,1719.14,1737.9,1717.97,1731.95,1731.95,281800
20/07/2010,1727.38,1740.82,1724.6,1736.77,1736.77,307600
21/07/2010,1752.69,1755.66,1740.11,1748.78,1748.78,374600
22/07/2010,1744.7,1752.58,1732.49,1735.53,1735.53,403600
23/07/2010,1756.38,1760.62,1745.04,1758.06,1758.06,371600
26/07/2010,1760.1,1774.05,1758.99,1769.07,1769.07,319800
27/07/2010,1775.47,1778.72,1765.42,1768.31,1768.31,361000
28/07/2010,1773.69,1775.82,1764.54,1773.47,1773.47,325400
29/07/2010,1770.44,1776.96,1767.96,1770.88,1770.88,348200
30/07/2010,1768.24,1774.74,1754.58,1759.33,1759.33,370600
02/08/2010,1771.38,1784.1,1767.6,1782.27,1782.27,332600
03/08/2010,1796,1796.28,1784.57,1790.6,1790.6,348600
04/08/2010,1795.23,1795.23,1774.48,1789.26,1789.26,334400
05/08/2010,1796.63,1797.42,1773.49,1783.86,1783.86,337400
06/08/2010,1782.47,1785.98,1769.46,1783.83,1783.83,335800
09/08/2010,1779.38,1790.21,1776.72,1790.17,1790.17,290400
10/08/2010,1792.12,1794.55,1779.57,1781.13,1781.13,300600
11/08/2010,1775.34,1776.99,1754.18,1758.19,1758.19,380000
12/08/2010,1731.34,1742.8,1721.75,1721.75,1721.75,359600
13/08/2010,1731.15,1747.11,1725.24,1746.24,1746.24,278000
16/08/2010,1735.36,1746.02,1716.86,1743.31,1743.31,314200
17/08/2010,1737.36,1757.22,1734.51,1755.03,1755.03,426400
18/08/2010,1763.84,1765.01,1753.68,1761.99,1761.99,371200
19/08/2010,1763.6,1781.07,1762.98,1779.64,1779.64,344400
20/08/2010,1769.02,1776.35,1765.58,1775.54,1775.54,361200
23/08/2010,1780.59,1788.71,1766.77,1767.71,1767.71,329800
24/08/2010,1757.1,1771.76,1749.11,1760.53,1760.53,401000
25/08/2010,1745.77,1753.57,1734.79,1734.79,1734.79,345000
26/08/2010,1744.08,1744.4,1729.76,1729.76,1729.76,302200
27/08/2010,1724,1732.84,1719.2,1729.56,1729.56,244600
30/08/2010,1749.02,1760.35,1746.21,1760.13,1760.13,246400
31/08/2010,1746.85,1752.07,1736.23,1742.75,1742.75,288000
01/09/2010,1751.96,1767.21,1748.3,1764.69,1764.69,302400
02/09/2010,1783.22,1783.85,1767.67,1775.73,1775.73,291000
03/09/2010,1780.8,1786.04,1774.95,1780.02,1780.02,310400
06/09/2010,1791.76,1794.07,1784.49,1792.42,1792.42,327000
07/09/2010,1792.07,1796.5,1786.37,1787.74,1787.74,315200
08/09/2010,1780.48,1785.48,1770.78,1779.22,1779.22,321000
09/09/2010,1786.83,1790.47,1775.07,1784.36,1784.36,366000
10/09/2010,1792.75,1808.18,1791.95,1802.58,1802.58,339200
13/09/2010,1812.03,1819.12,1807.59,1818.86,1818.86,385400
14/09/2010,1824.78,1827.03,1810.78,1815.25,1815.25,385800
15/09/2010,1817.3,1827,1813.09,1823.88,1823.88,338200
16/09/2010,1822.35,1824.61,1811.85,1811.85,1811.85,335600
17/09/2010,1823.64,1828.54,1812.05,1827.35,1827.35,316400
20/09/2010,1821.52,1833.78,1818.6,1832.63,1832.63,242200
24/09/2010,1830.22,1846.6,1825.8,1846.6,1846.6,273600
27/09/2010,1856.42,1862.03,1851.97,1860.83,1860.83,383200
28/09/2010,1859.04,1862.72,1852.52,1855.97,1855.97,356000
29/09/2010,1865.27,1873.79,1864.43,1866.45,1866.45,359000
30/09/2010,1870.21,1872.81,1861.18,1872.81,1872.81,352000
01/10/2010,1872.39,1884,1868.9,1876.73,1876.73,363800
04/10/2010,1884.49,1889.5,1875.93,1879.29,1879.29,390600
05/10/2010,1874.1,1885,1868.89,1878.94,1878.94,339800
06/10/2010,1897.07,1905.73,1894.02,1903.95,1903.95,390600
07/10/2010,1901.2,1906.02,1893.14,1900.85,1900.85,397600
08/10/2010,1900.86,1900.86,1887.98,1897.07,1897.07,372800
