"","Date","Open","High","Close","WTI","Gold","Sentiment"
"312",2011-03-29,1309.369995,1319.449951,1319.439941,104.34,1656.5,-0.223140495867769
"313",2011-03-30,1321.890015,1331.73999,1328.26001,103.8,1660,-0.0746887966804979
"314",2011-03-31,1327.439941,1329.77002,1325.829956,106.19,1671,-0.0983606557377049
"315",2011-04-01,1329.47998,1337.849976,1332.410034,107.55,1690.25,-0.0987654320987654
"316",2011-04-04,1333.560059,1336.73999,1332.869995,108.14,1690.5,-0.0702479338842975
"317",2011-04-05,1332.030029,1338.209961,1332.630005,107.82,1688.5,-0.166666666666667
"318",2011-04-06,1335.939941,1339.380005,1335.540039,108.38,1675,-0.151020408163265
"319",2011-04-07,1334.819946,1338.800049,1333.51001,109.82,1676.25,-0.112449799196787
"320",2011-04-08,1336.160034,1339.459961,1328.170044,112.27,1680.5,-0.193548387096774
"321",2011-04-11,1329.01001,1333.77002,1324.459961,109.5,1666.5,-0.0321285140562249
"322",2011-04-12,1321.959961,1321.959961,1314.160034,105.75,1657.5,-0.117886178861789
"323",2011-04-13,1314.030029,1321.349976,1314.410034,106.6,1675,0.032258064516129
"324",2011-04-14,1311.130005,1316.790039,1314.52002,107.73,1657.75,-0.116465863453815
"325",2011-04-15,1314.540039,1322.880005,1319.680054,109.17,1656,-0.15748031496063
"326",2011-04-18,1313.349976,1313.349976,1305.140015,106.7,1645.25,-0.104477611940299
"327",2011-04-19,1305.98999,1312.699951,1312.619995,107.18,1648,-0.0633802816901408
"328",2011-04-20,1319.119995,1332.660034,1330.359985,110.84,1679.5,-0.148936170212766
"329",2011-04-21,1333.22998,1337.48999,1337.380005,111.72,1693.75,-0.0462633451957295
"330",2011-04-25,1337.140015,1337.550049,1335.25,111.68,1657.5,-0.0541871921182266
"331",2011-04-26,1336.75,1349.550049,1347.23999,111.72,1657.5,-0.00420168067226891
"332",2011-04-27,1348.430054,1357.48999,1355.660034,112.31,1655.5,0.0524590163934426
"333",2011-04-28,1353.859985,1361.709961,1360.47998,112.38,1651.5,-0.00864553314121038
"334",2011-04-29,1360.140015,1364.560059,1363.609985,113.39,1651.5,-0.0214723926380368
"335",2011-05-02,1365.209961,1370.579956,1361.219971,113.03,1651.5,-0.104247104247104
"336",2011-05-03,1359.76001,1360.839966,1356.619995,110.6,1650.5,-0.25609756097561
"337",2011-05-04,1355.900024,1355.900024,1347.319946,108.79,1665,-0.1285140562249
"338",2011-05-05,1344.160034,1348,1335.099976,99.89,1694,-0.0823045267489712
"339",2011-05-06,1340.23999,1354.359985,1340.199951,96.87,1695.75,-0.116935483870968
"340",2011-05-09,1340.199951,1349.439941,1346.290039,100.32,1696.25,-0.136546184738956
"341",2011-05-10,1348.339966,1359.439941,1357.160034,103.39,1692.75,0.0445344129554656
"342",2011-05-11,1354.51001,1354.51001,1342.079956,97.88,1716.25,-0.14859437751004
"343",2011-05-12,1339.390015,1351.050049,1348.650024,98.53,1710,-0.179591836734694
"344",2011-05-13,1348.689941,1350.469971,1337.77002,99.21,1712.5,0.0040650406504065
"345",2011-05-16,1334.77002,1343.329956,1329.469971,96.91,1701.5,-0.0283400809716599
"346",2011-05-17,1326.099976,1330.420044,1328.97998,96.4,1694.25,-0.0897959183673469
"347",2011-05-18,1328.540039,1341.819946,1340.680054,99.52,1694,0.0321285140562249
"348",2011-05-19,1342.400024,1346.819946,1343.599976,97.99,1697.75,-0.203252032520325
"349",2011-05-20,1342,1342,1333.27002,99.15,1720,-0.0522088353413655
"350",2011-05-23,1333.069946,1333.069946,1317.369995,97.06,1726,-0.00401606425702811
"351",2011-05-24,1317.699951,1323.719971,1316.280029,99.13,1725,-0.0708661417322835
"352",2011-05-25,1316.359985,1325.859985,1320.469971,100.78,1708,0.0357142857142857
"353",2011-05-26,1320.640015,1328.51001,1325.689941,100.18,1746.25,-0.0708661417322835
"354",2011-05-27,1325.689941,1334.619995,1331.099976,100.58,1750.5,-0.11522633744856
"355",2011-05-31,1331.099976,1345.199951,1345.199951,102.7,1734.5,-0.0634920634920635
"356",2011-06-01,1345.199951,1345.199951,1314.550049,100.3,1724,-0.156626506024096
"357",2011-06-02,1314.550049,1318.030029,1312.939941,100.41,1732.25,-0.04
"358",2011-06-03,1312.939941,1312.939941,1300.160034,100.28,1730.5,-0.0242914979757085
"359",2011-06-06,1300.26001,1300.26001,1286.170044,99.07,1713.5,-0.04
"360",2011-06-07,1286.310059,1296.219971,1284.939941,99.18,1710,-0.0963855421686747
"361",2011-06-08,1284.630005,1287.040039,1279.560059,100.77,1725.75,-0.0685483870967742
"362",2011-06-09,1279.630005,1294.540039,1289,101.95,1726.25,-0.159663865546218
"363",2011-06-10,1288.599976,1288.599976,1270.97998,99.3,1735.25,-0.0671140939597315
"364",2011-06-13,1271.310059,1277.040039,1271.829956,97.2,1738.25,-0.0357142857142857
"365",2011-06-14,1272.219971,1292.5,1287.869995,99.37,1717,-0.169491525423729
"366",2011-06-15,1287.869995,1287.869995,1265.420044,94.83,1715.25,-0.107438016528926
"367",2011-06-16,1265.530029,1274.109985,1267.640015,94.95,1691,-0.172881355932203
"368",2011-06-17,1268.579956,1279.819946,1271.5,93.02,1683.5,-0.135231316725979
"369",2011-06-20,1271.5,1280.420044,1278.359985,93.23,1685,-0.107142857142857
"370",2011-06-21,1278.400024,1297.619995,1295.52002,93.7,1716.25,-0.134228187919463
"371",2011-06-22,1295.47998,1298.609985,1287.140015,94.96,1719,-0.0561056105610561
"372",2011-06-23,1286.599976,1286.599976,1283.5,90.7,1716,-0.145161290322581
"373",2011-06-24,1283.040039,1283.930054,1268.449951,90.89,1715.5,-0.064
"374",2011-06-27,1268.439941,1284.910034,1280.099976,90.65,1706.5,-0.200803212851406
"375",2011-06-28,1280.209961,1296.800049,1296.670044,92.9,1711,-0.104838709677419
"376",2011-06-29,1296.849976,1309.209961,1307.410034,94.85,1726.75,-0.157258064516129
"377",2011-06-30,1307.640015,1321.969971,1320.640015,95.3,1737,0.00803212851405622
"378",2011-07-01,1320.640015,1341.01001,1339.670044,94.81,1743,-0.0975609756097561
"379",2011-07-05,1339.589966,1340.890015,1337.880005,96.92,1749,-0.068
"380",2011-07-06,1337.560059,1340.939941,1339.219971,96.67,1746.5,-0.0566801619433198
"381",2011-07-07,1339.619995,1356.47998,1353.219971,98.7,1736,-0.0403225806451613
"382",2011-07-08,1352.390015,1352.390015,1343.800049,96.2,1766.75,-0.0604838709677419
"383",2011-07-11,1343.310059,1343.310059,1319.48999,95.16,1769,-0.33739837398374
"384",2011-07-12,1319.609985,1327.170044,1313.640015,97.41,1761.25,-0.189516129032258
"385",2011-07-13,1314.449951,1331.47998,1317.719971,98.04,1774,-0.127118644067797
"386",2011-07-14,1317.73999,1326.880005,1308.869995,95.75,1773.5,-0.0843881856540084
"387",2011-07-15,1308.869995,1317.699951,1316.140015,97.24,1784,-0.100418410041841
"388",2011-07-18,1315.939941,1315.939941,1305.439941,95.94,1791.75,-0.045643153526971
"389",2011-07-19,1307.069946,1328.140015,1326.72998,97.49,1775.25,0.0210970464135021
"390",2011-07-20,1328.660034,1330.430054,1325.839966,98.11,1775.5,0.0336134453781513
"391",2011-07-21,1325.650024,1347,1343.800049,98.96,1787,0.0593220338983051
"392",2011-07-22,1343.800049,1346.099976,1345.02002,99.53,1776,0.0165289256198347
"393",2011-07-25,1344.319946,1344.319946,1337.430054,98.97,1763,0.0375
"394",2011-07-26,1337.390015,1338.51001,1331.939941,99.61,1744.75,-0.0675105485232067
"395",2011-07-27,1331.910034,1331.910034,1304.890015,97.4,1771.5,-0.00833333333333333
"396",2011-07-28,1304.839966,1316.319946,1300.670044,97.48,1762.5,-0.115384615384615
"397",2011-07-29,1300.119995,1304.160034,1292.280029,95.68,1784.5,-0.0720338983050847
"398",2011-08-01,1292.589966,1307.380005,1286.939941,94.98,1758.5,-0.0126582278481013
"399",2011-08-02,1286.560059,1286.560059,1254.050049,93.78,1766.75,-0.0963302752293578
"400",2011-08-03,1254.25,1261.199951,1260.339966,91.87,1769.5,-0.0833333333333333
"401",2011-08-04,1260.22998,1260.22998,1200.069946,86.75,1770,-0.055793991416309
"402",2011-08-05,1200.280029,1218.109985,1199.380005,86.89,1775.5,-0.125461254612546
"403",2011-08-08,1198.47998,1198.47998,1119.459961,81.27,1733.25,0.0488721804511278
"404",2011-08-09,1120.22998,1172.880005,1172.530029,79.32,1737,-0.0625
"405",2011-08-10,1171.77002,1171.77002,1120.76001,83.05,1736.75,-0.0830188679245283
"406",2011-08-11,1121.300049,1186.290039,1172.640015,85.48,1732,-0.105839416058394
"407",2011-08-12,1172.869995,1189.040039,1178.810059,85.19,1728,-0.0634920634920635
"408",2011-08-15,1178.859985,1204.48999,1204.48999,87.88,1701,0.00364963503649635
"409",2011-08-16,1204.219971,1204.219971,1192.76001,86.65,1690,-0.134920634920635
"410",2011-08-17,1192.890015,1208.469971,1193.890015,87.58,1697,-0.175824175824176
"411",2011-08-18,1189.619995,1189.619995,1140.650024,82.38,1648.5,-0.0970873786407767
"412",2011-08-19,1140.469971,1154.540039,1123.530029,82.33,1660.5,-0.0531914893617021
"413",2011-08-22,1123.550049,1145.48999,1123.819946,84.42,1660,-0.0306513409961686
"414",2011-08-23,1124.359985,1162.349976,1162.349976,85.35,1668,-0.0264150943396226
"415",2011-08-24,1162.160034,1178.560059,1177.599976,84.99,1667,-0.00694444444444444
"416",2011-08-25,1176.689941,1190.680054,1159.27002,85.15,1667,-0.128301886792453
"417",2011-08-26,1158.849976,1181.22998,1176.800049,85.37,1665.25,-0.0503597122302158
"418",2011-08-29,1177.910034,1210.280029,1210.079956,87.27,1642,-0.0355871886120996
"419",2011-08-30,1209.76001,1220.099976,1212.920044,88.9,1639.5,-0.0785714285714286
"420",2011-08-31,1213,1230.709961,1218.890015,88.81,1615,-0.0566037735849057
"421",2011-09-01,1219.119995,1229.290039,1204.420044,88.93,1614.75,0
"422",2011-09-02,1203.900024,1203.900024,1173.969971,86.45,1604.5,-0.00381679389312977
"423",2011-09-06,1173.969971,1173.969971,1165.23999,85.99,1601.75,-0.105454545454545
"424",2011-09-07,1165.849976,1198.619995,1198.619995,89.34,1597.75,-0.0883534136546185
"425",2011-09-08,1197.97998,1204.400024,1185.900024,89.05,1622.5,-0.02
"426",2011-09-09,1185.369995,1185.369995,1154.22998,87.24,1618.5,-0.0348837209302326
"427",2011-09-12,1153.5,1162.52002,1162.27002,88.19,1615,0.0603448275862069
"428",2011-09-13,1162.589966,1176.410034,1172.869995,90.21,1613.25,-0.141025641025641
"429",2011-09-14,1173.319946,1202.380005,1188.680054,88.91,1611,-0.0396825396825397
"430",2011-09-15,1189.439941,1209.109985,1209.109985,89.4,1610,-0.0448430493273543
"431",2011-09-16,1209.209961,1220.060059,1216.01001,87.96,1602,-0.0465116279069767
"432",2011-09-19,1214.98999,1214.98999,1204.089966,85.7,1597,-0.096234309623431
"433",2011-09-20,1204.5,1220.390015,1202.089966,86.92,1599,-0.0534979423868313
"434",2011-09-21,1203.630005,1206.300049,1166.76001,85.77,1622,-0.0461538461538462
"435",2011-09-22,1164.550049,1164.550049,1129.560059,80.29,1617.75,-0.0555555555555556
"436",2011-09-23,1128.819946,1141.719971,1136.430054,79.58,1618.25,-0.16551724137931
"437",2011-09-26,1136.910034,1164.189941,1162.949951,79.97,1618,0
"438",2011-09-27,1163.319946,1195.859985,1175.380005,84.18,1601,-0.00367647058823529
"439",2011-09-28,1175.390015,1184.709961,1151.060059,80.94,1583.25,-0.0434782608695652
"440",2011-09-29,1151.73999,1175.869995,1160.400024,81.87,1572.25,0.0357142857142857
"441",2011-09-30,1159.930054,1159.930054,1131.420044,78.93,1576.25,-0.018796992481203
"442",2011-10-03,1131.209961,1138.98999,1099.22998,77.34,1584,-0.08984375
"443",2011-10-04,1097.420044,1125.119995,1123.949951,75.4,1575.25,-0.125
"444",2011-10-05,1124.030029,1146.069946,1144.030029,79.41,1585.25,-0.122137404580153
"445",2011-10-06,1144.109985,1165.550049,1164.969971,82.32,1589.75,-0.128113879003559
"446",2011-10-07,1165.030029,1171.400024,1155.459961,82.7,1595.5,-0.138686131386861
"447",2011-10-10,1158.150024,1194.910034,1194.890015,85.14,1556.25,-0.172690763052209
"448",2011-10-11,1194.599976,1199.23999,1195.540039,85.54,1577,-0.139622641509434
"449",2011-10-12,1196.189941,1220.25,1207.25,85.3,1595.25,-0.0711462450592885
"450",2011-10-13,1206.959961,1207.459961,1203.660034,83.96,1585,-0.201413427561837
"451",2011-10-14,1205.650024,1224.609985,1224.579956,86.8,1587,-0.01
"452",2011-10-17,1224.469971,1224.469971,1200.859985,86.38,1604,-0.0985401459854015
"453",2011-10-18,1200.75,1233.099976,1225.380005,88.34,1617.5,0.0452961672473868
"454",2011-10-19,1223.459961,1229.640015,1209.880005,86.11,1592,0.0141843971631206
"455",2011-10-20,1209.920044,1219.530029,1215.390015,86.07,1598.5,-0.0746268656716418
"456",2011-10-21,1215.390015,1239.030029,1238.25,87.19,1558.5,-0.027027027027027
"457",2011-10-24,1238.719971,1256.550049,1254.189941,91.12,1573.5,-0.028673835125448
"458",2011-10-25,1254.189941,1254.189941,1229.050049,92.98,1576,-0.0178041543026706
"459",2011-10-26,1229.170044,1246.280029,1242,90.2,1570,-0.0501567398119122
"460",2011-10-27,1243.969971,1292.660034,1284.589966,93.96,1565.5,-0.023598820058997
"461",2011-10-28,1284.390015,1287.079956,1285.089966,93.32,1582,0.00324675324675325
"462",2011-10-31,1284.959961,1284.959961,1253.300049,93.19,1601,0.0244897959183673
"463",2011-11-01,1251,1251,1218.280029,92.19,1625.5,-0.180327868852459
"464",2011-11-02,1219.619995,1242.47998,1237.900024,92.51,1615.5,-0.0707395498392283
"465",2011-11-03,1238.25,1263.209961,1261.150024,94.07,1627.25,-0.0533807829181495
"466",2011-11-04,1260.819946,1260.819946,1253.22998,94.26,1613.5,-0.0414012738853503
"467",2011-11-07,1253.209961,1261.699951,1261.119995,95.52,1619.5,-0.104026845637584
"468",2011-11-08,1261.119995,1277.550049,1275.920044,96.8,1603.5,-0.0124610591900312
"469",2011-11-09,1275.180054,1275.180054,1229.099976,95.74,1584,-0.015625
"470",2011-11-10,1229.589966,1246.219971,1239.699951,97.78,1576.5,-0.103030303030303
"471",2011-11-11,1240.119995,1266.97998,1263.849976,98.99,1606,-0.0536277602523659
"472",2011-11-14,1263.849976,1263.849976,1251.780029,98.14,1635,-0.0106382978723404
"473",2011-11-15,1251.699951,1264.25,1257.810059,99.37,1606,-0.00958466453674121
"474",2011-11-16,1257.810059,1259.609985,1236.910034,102.59,1606,-0.0159744408945687
"475",2011-11-17,1236.560059,1237.72998,1216.130005,98.82,1606,0.0731707317073171
"476",2011-11-18,1216.189941,1223.51001,1215.650024,97.67,1558,0.0439189189189189
"477",2011-11-21,1215.619995,1215.619995,1192.97998,96.73,1540,-0.0724137931034483
"478",2011-11-22,1192.97998,1196.810059,1188.040039,97.76,1579.5,-0.0501567398119122
"479",2011-11-23,1187.47998,1187.47998,1161.790039,96.16,1569.5,0.0124610591900312
"480",2011-11-25,1161.410034,1172.660034,1158.670044,96.91,1568.5,0.0529595015576324
"481",2011-11-28,1158.670044,1197.349976,1192.550049,98.21,1549,0.036101083032491
"482",2011-11-29,1192.560059,1203.670044,1195.189941,99.79,1582.5,-0.0522648083623693
"483",2011-11-30,1196.719971,1247.109985,1246.959961,100.36,1592.5,-0.0783699059561129
"484",2011-12-01,1246.910034,1251.089966,1244.579956,100.2,1589.5,0.0219435736677116
"485",2011-12-02,1246.030029,1260.079956,1244.280029,100.97,1554,0.00323624595469256
"486",2011-12-05,1244.329956,1266.72998,1257.079956,100.94,1548.5,0.00696864111498258
"487",2011-12-06,1257.189941,1266.030029,1258.469971,101.25,1556.5,0.0168918918918919
"488",2011-12-07,1258.140015,1267.060059,1261.01001,100.45,1558.5,-0.0313479623824451
"489",2011-12-08,1260.869995,1260.869995,1234.349976,98.35,1583,-0.00906344410876133
"490",2011-12-09,1234.47998,1258.25,1255.189941,99.4,1598.5,0.0204778156996587
"491",2011-12-12,1255.050049,1255.050049,1236.469971,97.77,1582.5,0.0526315789473684
"492",2011-12-13,1236.829956,1249.859985,1225.72998,100.24,1602.5,-0.0371621621621622
"493",2011-12-14,1225.72998,1225.72998,1211.819946,94.92,1643.75,0.0604026845637584
"494",2011-12-15,1212.119995,1225.599976,1215.75,93.84,1643.75,0.00302114803625378
"495",2011-12-16,1216.089966,1231.040039,1219.660034,93.55,1637.75,0.0066006600660066
"496",2011-12-19,1219.73999,1224.569946,1205.349976,93.86,1648,-0.0869565217391304
"497",2011-12-20,1205.719971,1242.819946,1241.300049,97.16,1664,-0.0111524163568773
"498",2011-12-21,1241.25,1245.089966,1243.719971,98.54,1651.25,-0.154929577464789
"499",2011-12-22,1243.719971,1255.219971,1254,99.42,1663.5,-0.0568181818181818
"500",2011-12-23,1254,1265.420044,1265.329956,99.72,1653.5,-0.0355329949238579
"501",2011-12-27,1265.02002,1269.369995,1265.430054,101.29,1637.75,-0.175572519083969
"502",2011-12-28,1265.380005,1265.849976,1249.640015,99.44,1649.5,0.00540540540540541
"503",2011-12-29,1249.75,1263.540039,1263.02002,99.68,1629,-0.136094674556213
"504",2011-12-30,1262.819946,1264.119995,1257.599976,98.83,1641.5,-0.0445859872611465
"505",2012-01-03,1258.859985,1284.619995,1277.060059,102.96,1650,-0.131147540983607
"506",2012-01-04,1277.030029,1278.72998,1277.300049,103.22,1644,-0.0833333333333333
"507",2012-01-05,1277.300049,1283.050049,1281.060059,101.81,1635.5,-0.0829015544041451
"508",2012-01-06,1280.930054,1281.839966,1277.810059,101.56,1653,-0.128205128205128
"509",2012-01-09,1277.829956,1281.98999,1280.699951,101.31,1666.5,0.0666666666666667
"510",2012-01-10,1280.77002,1296.459961,1292.079956,102.24,1668.5,-0.0742049469964664
"511",2012-01-11,1292.02002,1293.800049,1292.47998,100.89,1658,0.0199335548172757
"512",2012-01-12,1292.47998,1296.819946,1295.5,99.03,1644,-0.0676156583629893
"513",2012-01-13,1294.819946,1294.819946,1289.089966,98.69,1631,0.0187265917602996
"514",2012-01-17,1290.219971,1303,1293.670044,100.7,1631,-0.0936329588014981
"515",2012-01-18,1293.650024,1308.109985,1308.040039,100.61,1621,-0.0522648083623693
"516",2012-01-19,1308.069946,1315.48999,1314.5,100.32,1676.25,-0.168498168498169
"517",2012-01-20,1314.48999,1315.380005,1315.380005,98.15,1677.5,0.0885714285714286
"518",2012-01-23,1315.290039,1322.280029,1316,99.47,1662.5,-0.11231884057971
"519",2012-01-24,1315.959961,1315.959961,1314.650024,98.84,1657.5,-0.00746268656716418
"520",2012-01-25,1314.400024,1328.300049,1326.060059,99.23,1676,-0.0290909090909091
"521",2012-01-26,1326.280029,1333.469971,1318.430054,99.76,1692,0.112107623318386
"522",2012-01-27,1318.25,1320.060059,1316.329956,99.47,1680.25,-0.0424028268551237
"523",2012-01-30,1316.160034,1316.160034,1313.01001,98.75,1664,-0.0695970695970696
"524",2012-01-31,1313.530029,1321.410034,1312.410034,98.46,1635.5,-0.027972027972028
"525",2012-02-01,1312.449951,1330.52002,1324.089966,97.63,1649.25,-0.0472972972972973
"526",2012-02-02,1324.23999,1329.189941,1325.540039,96.36,1656.75,-0.0996677740863787
"527",2012-02-03,1326.209961,1345.339966,1344.900024,97.8,1661.5,-0.0891089108910891
"528",2012-02-06,1344.319946,1344.359985,1344.329956,96.89,1658,0.0120967741935484
"529",2012-02-07,1344.329956,1349.23999,1347.050049,98.55,1648,0.00704225352112676
"530",2012-02-08,1347.040039,1351,1349.959961,98.8,1644.25,0.0555555555555556
"531",2012-02-09,1349.969971,1354.319946,1351.949951,99.88,1690,0.0477941176470588
"532",2012-02-10,1351.209961,1351.209961,1342.640015,98.68,1697.5,0.010989010989011
"533",2012-02-13,1343.060059,1353.349976,1351.77002,100.39,1687.5,-0.0674603174603175
"534",2012-02-14,1351.300049,1351.300049,1350.5,100.82,1690,0.00326797385620915
"535",2012-02-15,1350.52002,1355.869995,1343.22998,101.82,1677.5,0.0396039603960396
"536",2012-02-16,1342.609985,1359.02002,1358.040039,102.33,1669,0.00769230769230769
"537",2012-02-17,1358.060059,1363.400024,1361.22998,103.27,1705,-0.122676579925651
"538",2012-02-21,1361.219971,1367.76001,1362.209961,105.88,1707,0.0505050505050505
"539",2012-02-22,1362.109985,1362.699951,1357.660034,105.99,1714,-0.0214723926380368
"540",2012-02-23,1357.530029,1364.23999,1363.459961,107.44,1770,0.0247678018575851
"541",2012-02-24,1363.459961,1368.920044,1365.73999,109.39,1781,0.134328358208955
"542",2012-02-27,1365.199951,1371.939941,1367.589966,108.49,1772,0.0501672240802676
"543",2012-02-28,1367.560059,1373.089966,1372.180054,106.59,1777.5,-0.00911854103343465
"544",2012-02-29,1372.199951,1378.040039,1365.680054,107.08,1777,-0.00651465798045603
"545",2012-03-01,1365.900024,1376.170044,1374.089966,108.76,1752,0.0373831775700935
"546",2012-03-02,1374.089966,1374.530029,1369.630005,106.68,1748,-0.0114942528735632
"547",2012-03-05,1369.589966,1369.589966,1364.329956,106.7,1723,-0.0128617363344051
"548",2012-03-06,1363.630005,1363.630005,1343.359985,104.71,1713,-0.054380664652568
"549",2012-03-07,1343.390015,1354.849976,1352.630005,106.16,1733,-0.0304878048780488
"550",2012-03-08,1352.650024,1368.719971,1365.910034,106.65,1722,0.115942028985507
"551",2012-03-09,1365.969971,1374.76001,1370.869995,107.4,1720,0.0120481927710843
"552",2012-03-12,1370.780029,1373.040039,1371.089966,106.34,1711.5,-0.0128205128205128
"553",2012-03-13,1371.920044,1396.130005,1395.949951,106.7,1748,-0.03003003003003
"554",2012-03-14,1395.949951,1399.420044,1394.280029,105.49,1746,-0.0404312668463612
"555",2012-03-15,1394.170044,1402.630005,1402.599976,105.19,1724,-0.0699088145896656
"556",2012-03-16,1402.550049,1405.880005,1404.170044,107.03,1719,-0.00286532951289398
"557",2012-03-19,1404.170044,1414,1409.75,108.09,1734,0.0511182108626198
"558",2012-03-20,1409.589966,1409.589966,1405.52002,105.68,1751,-0.0228758169934641
"559",2012-03-21,1405.52002,1407.75,1402.890015,106.87,1740,-0.0628930817610063
"560",2012-03-22,1402.890015,1402.890015,1392.780029,104.98,1744,0.0846394984326019
"561",2012-03-23,1392.780029,1399.180054,1397.109985,106.43,1729,0.043859649122807
"562",2012-03-26,1397.109985,1416.579956,1416.51001,107.07,1726,0.0170648464163823
"563",2012-03-27,1416.550049,1419.150024,1412.52002,107.32,1727,0.0202020202020202
"564",2012-03-28,1412.52002,1413.650024,1405.540039,105.4,1650,-0.045016077170418
"565",2012-03-29,1405.390015,1405.390015,1403.280029,102.79,1665.5,-0.0347826086956522
"566",2012-03-30,1403.310059,1410.890015,1408.469971,103.03,1675.5,-0.101694915254237
"567",2012-04-02,1408.469971,1422.380005,1419.040039,105.25,1653,0.00949367088607595
"568",2012-04-03,1418.97998,1419,1413.380005,104.02,1655,0.0759878419452888
"569",2012-04-04,1413.089966,1413.089966,1398.959961,101.53,1647,0.00917431192660551
"570",2012-04-05,1398.790039,1401.599976,1398.079956,103.29,1656,0.015527950310559
"571",2012-04-09,1397.449951,1397.449951,1382.199951,102.45,1635.5,-0.0191387559808612
"572",2012-04-10,1382.180054,1383.01001,1358.589966,101.12,1661,-0.0538720538720539
"573",2012-04-11,1358.97998,1374.709961,1368.709961,102.66,1634.5,0.00619195046439628
"574",2012-04-12,1368.77002,1388.130005,1387.569946,103.69,1637,-0.0271084337349398
"575",2012-04-13,1387.609985,1387.609985,1370.26001,102.84,1615,0.00943396226415094
"576",2012-04-16,1370.27002,1379.660034,1369.569946,102.92,1616.5,0
"577",2012-04-17,1369.569946,1392.76001,1390.780029,104.23,1599,0.0266272189349112
"578",2012-04-18,1390.780029,1390.780029,1385.140015,102.65,1613,0.0184049079754601
"579",2012-04-19,1385.079956,1390.459961,1376.920044,102.38,1598,-0.0145348837209302
"580",2012-04-20,1376.959961,1387.400024,1378.530029,103.58,1531,0.00304878048780488
"581",2012-04-23,1378.530029,1378.530029,1366.939941,102.68,1531,-0.0412698412698413
"582",2012-04-24,1366.969971,1375.569946,1371.969971,103.1,1571,-0.0670731707317073
"583",2012-04-25,1372.109985,1391.369995,1390.689941,103.72,1606.5,0.0413223140495868
"584",2012-04-26,1390.640015,1402.089966,1399.97998,104.56,1606.5,-0.0576923076923077
"585",2012-04-27,1400.189941,1406.640015,1403.359985,104.86,1606.5,0.0750750750750751
"586",2012-04-30,1403.26001,1403.26001,1397.910034,104.89,1608,-0.024390243902439
"587",2012-05-01,1397.859985,1415.319946,1405.819946,106.17,1613.5,0.0415430267062315
"588",2012-05-02,1405.5,1405.5,1402.310059,105.25,1598,0.060790273556231
"589",2012-05-03,1402.319946,1403.069946,1391.569946,102.56,1594,-0.021875
"590",2012-05-04,1391.51001,1391.51001,1369.099976,98.49,1574,0
"591",2012-05-07,1368.790039,1373.910034,1369.579956,97.86,1603,-0.09
"592",2012-05-08,1369.160034,1369.160034,1363.719971,97.13,1672.5,-0.00549450549450549
"593",2012-05-09,1363.199951,1363.72998,1354.579956,96.8,1659.5,-0.0884353741496599
"594",2012-05-10,1354.579956,1365.880005,1357.98999,97.1,1709,-0.0398860398860399
"595",2012-05-11,1358.109985,1365.660034,1353.390015,96.03,1715,-0.0654761904761905
"596",2012-05-14,1351.930054,1351.930054,1338.349976,94.75,1735.5,0.0695364238410596
"597",2012-05-15,1338.359985,1344.939941,1330.660034,93.97,1708,-0.0880503144654088
"598",2012-05-16,1330.780029,1341.780029,1324.800049,92.78,1744,-0.0690690690690691
"599",2012-05-17,1324.819946,1326.359985,1304.859985,92.53,1747,0.0485436893203883
"600",2012-05-18,1305.050049,1312.23999,1295.219971,91.51,1752,0.00974025974025974
"601",2012-05-21,1295.72998,1316.390015,1315.98999,92.57,1746,0
"602",2012-05-22,1316.089966,1328.48999,1316.630005,91.44,1717,0.0421686746987952
"603",2012-05-23,1316.02002,1320.709961,1318.859985,89.4,1714,-0.0825688073394495
"604",2012-05-24,1318.719971,1324.140015,1320.680054,90.36,1688.5,-0.0748502994011976
"605",2012-05-25,1320.810059,1324.199951,1317.819946,90.64,1681,0.033434650455927
"606",2012-05-29,1318.900024,1334.930054,1332.420044,90.75,1699,-0.0190114068441065
"607",2012-05-30,1331.25,1331.25,1313.319946,87.79,1702,-0.045045045045045
"608",2012-05-31,1313.089966,1319.73999,1310.329956,86.52,1719,-0.060702875399361
"609",2012-06-01,1309.869995,1309.869995,1278.040039,83.17,1742.5,0.0161943319838057
"610",2012-06-04,1278.290039,1282.550049,1278.180054,83.95,1756,-0.0163934426229508
"611",2012-06-05,1277.819946,1287.619995,1285.5,84.31,1785,-0.0528455284552846
"612",2012-06-06,1285.609985,1315.130005,1315.130005,85.05,1776,-0.0201612903225806
"613",2012-06-07,1316.150024,1329.050049,1314.98999,84.78,1773,0.0725806451612903
"614",2012-06-08,1314.98999,1325.810059,1325.660034,84.08,1756,-0.102040816326531
"615",2012-06-11,1325.719971,1335.52002,1308.930054,82.58,1784,0.102459016393443
"616",2012-06-12,1309.400024,1324.310059,1324.180054,83.35,1795,-0.0365853658536585
"617",2012-06-13,1324.02002,1327.280029,1314.880005,82.56,1782,0.048582995951417
"618",2012-06-14,1314.880005,1333.680054,1329.099976,83.83,1749,0.142857142857143
"619",2012-06-15,1329.189941,1343.319946,1342.839966,84.03,1758,-0.0526315789473684
"620",2012-06-18,1342.420044,1348.219971,1344.780029,83.26,1743,-0.0202429149797571
"621",2012-06-19,1344.829956,1363.459961,1357.97998,83.99,1699,0.0326530612244898
"622",2012-06-20,1358.040039,1361.569946,1355.689941,81.06,1722,-0.0612244897959184
